ds,event,total,Predicted_total,capacity,corona,ramadan_season,world_cup,pre_hajj_season,eid_al_fitr,eid_al_adha,expo_2020,air_show,diwali,comicon_dubai,international_expo,formula_1_grand_prix,shopping_festival,dubai_marathon,midterm_break,hajj_season,economic_slowdown,global_financial_tension,oil_price_surge
2023-08-03,['summer_season'],333.0,270.7796330279721,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-31,['summer_season'],137.0,129.28365035048165,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-10,['summer_season'],491.0,481.6200630845867,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-28,[],63.0,104.56733022166236,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,[],170.0,178.58241672429804,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-01,[],317.0,327.398442854673,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-26,[],355.0,264.1086216203084,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,[],267.0,214.5993677668191,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-22,['summer_season'],475.0,491.28303005022974,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-27,[],91.0,141.7240114543886,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-02,['summer_season'],131.0,140.74558986915432,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-30,[],120.0,144.7688864057209,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,['summer_season'],184.0,221.98632051888475,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-07,[],156.0,160.21977496911128,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-04,['spring_season'],296.0,306.1279082546536,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03,['summer_season'],156.0,145.38709208639526,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-13,['summer_season'],477.0,495.4955727614019,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,[],302.0,319.5567678937976,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-24,"['hajj_season', 'summer_season']",79.0,81.25042505520891,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-02-05,[],73.0,116.85834986688376,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-21,[],35.0,129.2779044089396,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-22,[],114.0,108.11594686492906,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-26,[],214.0,217.94449690475716,303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,['summer_season'],134.0,155.70257168037702,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-01,['summer_season'],159.0,138.7146454211811,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-08,[],85.0,69.13899019084364,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-04,[],161.0,160.60788807882588,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,[],150.0,113.08110302934276,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-07,[],283.0,193.66501280299383,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,"['hajj_season', 'eid_al_adha', 'summer_season']",350.0,347.34208075829747,356.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-06-05,[],147.0,196.4897580754844,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-07,[],252.0,203.14807122093137,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27,['spring_season'],322.0,298.58340558622547,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-09,[],223.0,205.3230382689256,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-30,[],353.0,334.0010334819881,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,['summer_season'],433.0,353.64537221569526,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-22,['ramadan_season'],353.0,318.6707817890945,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-03,[],400.0,372.3132343369058,400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,['spring_season'],41.0,60.50820439603501,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-14,"['hajj_season', 'summer_season']",83.0,113.50508763432693,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-08-28,['summer_season'],191.0,248.9878707927905,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-01,"['ramadan_season', 'spring_season']",90.0,118.34650360759576,302.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-31,[],300.0,243.3433691233372,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-20,['summer_season'],150.0,189.4035449466048,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-26,[],123.0,132.81122612986636,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,['summer_season'],135.0,139.2937367500587,357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-13,['summer_season'],151.0,139.69389738289132,189.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-31,"['ramadan_season', 'spring_season']",217.0,238.96828099152967,286.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-16,[],427.0,450.9408424884056,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-22,['eid_al_fitr'],348.0,337.11037314589976,354.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,['summer_season'],316.0,302.0773419781894,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-25,[],334.0,441.74159069606617,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-30,['ramadan_season'],152.0,216.05017077575548,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,[],332.0,282.50710547127994,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-19,['summer_season'],58.0,77.07021195125428,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26,[],147.0,201.78108760537427,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-23,[],596.0,602.7179149667996,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-02,"['ramadan_season', 'spring_season']",74.0,77.70751161678837,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-28,[],157.0,160.73538950134306,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-11,[],80.0,90.80293988429752,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,['spring_season'],138.0,159.95897195642888,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,[],171.0,174.01042698317292,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-02,[],229.0,230.10289195884448,301.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-14,[],301.0,236.48827376161407,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-14,['summer_season'],161.0,248.8462817761788,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-18,['summer_season'],351.0,281.51054128398533,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-13,['summer_season'],41.0,91.0225797074316,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,[],41.0,53.06766441609964,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-07,['summer_season'],447.0,415.9690175102497,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16,['spring_season'],163.0,159.14673270735256,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-25,[],198.0,171.54169362054773,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-11,['ramadan_season'],91.0,124.12621395200031,356.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-29,['christmas_season'],326.0,299.7109903009573,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-18,[],328.0,325.71176930316005,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-06,['summer_season'],501.0,491.7370750927701,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-26,"['ramadan_season', 'spring_season']",38.0,114.9307100481314,166.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-24,[],88.0,93.0038001663564,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01,[],421.0,279.5672347425375,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-18,['summer_season'],69.0,108.50438644073948,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,[],68.0,69.47927033894011,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-02,['eid_al_fitr'],155.0,157.54998453902442,174.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-23,['eid_al_fitr'],160.0,140.96046273382558,166.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-10,['summer_season'],335.0,344.71185031862643,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-12,[],154.0,150.94556993864123,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-08,[],76.0,98.85455648076118,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-06,[],140.0,113.87663329209232,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-02,[],256.0,263.771665369853,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-24,"['ramadan_season', 'spring_season']",375.0,352.5884088899188,519.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-23,[],356.0,345.69634410089617,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,[],89.0,72.92302204299467,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,[],274.0,350.16419480127706,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-01,[],273.0,282.0844822890561,296.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-01,[],343.0,292.427750670922,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-13,[],347.0,329.0276319673491,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,['summer_season'],517.0,493.5169218687848,615.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-20,[],140.0,154.6917024498148,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-20,[],35.0,60.46377584958776,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-22,[],128.0,194.47346900058943,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,[],147.0,132.52122040408088,172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-15,[],349.0,349.7461080957314,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-12,['summer_season'],310.0,293.8393586511046,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,[],237.0,225.3212719169985,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-08,"['hajj_season', 'summer_season']",265.0,231.95198710255585,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-30,['ramadan_season'],327.0,325.4617056376991,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-29,[],163.0,147.93595868631124,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-26,[],135.0,82.94901009738953,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-23,['summer_season'],304.0,267.0621241720237,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-01,[],392.0,389.05107246817295,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-12,"['hajj_season', 'eid_al_adha', 'summer_season']",166.0,184.07065058703785,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-04-15,['ramadan_season'],124.0,71.84066190102962,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,['summer_season'],422.0,417.3760538970104,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01,['spring_season'],319.0,302.4530055750868,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-22,[],357.0,348.994592740807,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-16,[],92.0,76.43375898530802,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-07,['ramadan_season'],318.0,275.4556442880572,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,['ramadan_season'],114.0,116.79949379644604,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,[],70.0,65.97063464426816,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,[],143.0,114.3918797310968,356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-12,[],316.0,330.6491658748405,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-04,[],462.0,448.1142356153792,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-21,['summer_season'],87.0,69.8814664726802,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-12,[],125.0,135.71845966519822,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,[],131.0,234.0737351959252,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-10,[],168.0,163.83614541332855,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,[],265.0,314.28406921798955,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-02,['summer_season'],297.0,283.65560308750463,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,[],169.0,149.1027414254263,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-08,['spring_season'],197.0,167.2198568479048,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-07,[],422.0,364.4284213065334,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28,['summer_season'],165.0,126.48907035928296,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04,['summer_season'],140.0,142.88181587862917,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-02,"['hajj_season', 'summer_season']",249.0,241.80342332466293,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2022-07-31,['summer_season'],55.0,62.05163888619813,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10,['ramadan_season'],329.0,285.3592719910535,330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02,['summer_season'],92.0,106.50063132112786,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26,['summer_season'],393.0,377.7768743383676,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-03,['summer_season'],360.0,350.58665471145446,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,[],292.0,273.48958368982846,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-01,[],180.0,129.3832863409483,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-17,['summer_season'],341.0,334.86707662874187,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-09,['summer_season'],335.0,336.476941563043,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-15,['summer_season'],155.0,150.55928681192302,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08,['ramadan_season'],316.0,289.1128844021078,360.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-04,['summer_season'],256.0,252.3014859778657,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-18,[],120.0,94.03146969314378,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-07,[],203.0,274.924277641025,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-22,['summer_season'],124.0,120.9215370556055,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,['spring_season'],168.0,140.69295071630108,168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-29,"['hajj_season', 'eid_al_adha', 'summer_season']",375.0,298.36925908580565,491.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-01-02,[],440.0,453.72034027484096,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-15,[],399.0,374.9654644495973,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-03,[],161.0,180.06492668487166,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-02,[],489.0,490.0218710784741,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-09,[],103.0,103.50270917518031,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-08,[],168.0,160.60537783754887,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-15,[],248.0,241.46340494964275,259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07,['spring_season'],286.0,298.80876893854867,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-22,[],273.0,259.2935245209251,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-10-20,[],457.0,476.8994196739188,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-17,['summer_season'],145.0,135.6093085653864,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,[],246.0,207.5568348840584,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-29,"['ramadan_season', 'spring_season']",126.0,94.16338985513156,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-15,['spring_season'],230.0,224.11843067102316,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-08,['ramadan_season'],316.0,323.5629412458093,354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-17,['summer_season'],41.0,60.07575902527678,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02,[],168.0,163.1118842172563,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-17,['summer_season'],494.0,486.5146454597557,516.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-27,[],339.0,340.2401751920474,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,['summer_season'],157.0,134.99930835080306,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-09-21,[],301.0,311.0510708458078,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-21,[],280.0,251.7466410593176,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-25,['summer_season'],283.0,298.6843672338834,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-05,['summer_season'],151.0,142.1471418935731,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06,['spring_season'],166.0,154.05275446449525,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-25,[],381.0,362.248078698416,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-06,['spring_season'],324.0,364.3632818914202,491.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-15,['summer_season'],244.0,153.0212232474954,302.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-30,[],67.0,61.16616221366391,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-25,['summer_season'],156.0,149.45318294537694,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-30,['summer_season'],152.0,166.31761029838097,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-07-04,['summer_season'],325.0,330.0407215823548,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-27,[],147.0,141.58451555744952,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-02-03,[],318.0,322.23798583181105,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-05,['summer_season'],144.0,131.28449858175352,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-24,['ramadan_season'],180.0,163.46565831920333,189.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-13,[],292.0,254.66932595187345,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,['spring_season'],126.0,132.88707536225772,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-23,['summer_season'],283.0,315.1269449148195,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-12,['summer_season'],156.0,93.23912357234508,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-16,['ramadan_season'],143.0,164.53790195640704,302.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29,['spring_season'],337.0,316.42280763045346,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-16,['summer_season'],141.0,136.8458775627456,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-06-30,"['hajj_season', 'eid_al_adha', 'summer_season']",147.0,104.28056013338616,174.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-03-05,['spring_season'],415.0,442.74268125979296,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,['spring_season'],255.0,257.4449784974815,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-19,['ramadan_season'],106.0,136.4225401771297,174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-30,['summer_season'],40.0,72.68982640322831,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-14,[],168.0,148.70115224821518,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-13,['summer_season'],407.0,411.93246064704704,428.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-20,['ramadan_season'],314.0,325.66044220167964,615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-23,['christmas_season'],354.0,344.3858672152094,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-05-25,[],310.0,258.98846594631755,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-25,[],113.0,90.98300655399234,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,['spring_season'],438.0,433.7237889630608,519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-05-31,[],480.0,466.89596171120775,489.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-01-16,[],335.0,368.14434469356297,517.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-03,[],172.0,138.06400836292184,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-04-26,[],349.0,348.836349449026,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
